id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1582727281927229445,1582727281927229445,1666186564000.0,2022-10-19 14:36:04,+0100,,Our Fifth Avenue Pied-a-terre project.  #benjaminandresarchitekt #architecture #design #interiordesign #custommillwork #nyc  #architecturelovers #renovation #apartmentdecor #apartmentrenovation #apartmenttherapy #apartmentliving  https://t.co/j0RsYbHi1e,en,"['benjaminandresarchitekt', 'architecture', 'design', 'interiordesign', 'custommillwork', 'nyc', 'architecturelovers', 'renovation', 'apartmentdecor', 'apartmentrenovation', 'apartmenttherapy', 'apartmentliving']",[],1561053160160083972,1561053160160083972,benandresarch,benjaminandresarchitekt,3,14,https://twitter.com/benandresarch/status/1582727281927229445,[],['https://pbs.twimg.com/media/Ffb6EwHXEAEoKbo.jpg'],1,https://pbs.twimg.com/media/Ffb6EwHXEAEoKbo.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582727188750938112,1582727188750938112,1666186542000.0,2022-10-19 14:35:42,+0100,,'Tis the season for mantle decor! Find your staple pieces in our shop today!  #interiors #homedecor #interior #decor #interiorstyling #homedesign #interiordecor #design #interiordesigner #interiorinspo #home #interiorinspiration  https://t.co/IRWvMEKDig,en,"['interiors', 'homedecor', 'interior', 'decor', 'interiorstyling', 'homedesign', 'interiordecor', 'design', 'interiordesigner', 'interiorinspo', 'home', 'interiorinspiration']",[],1395808712095322116,1395808712095322116,MerMuseWhimSea,MerMuse WhimSea,3,14,https://twitter.com/MerMuseWhimSea/status/1582727188750938112,[],['https://pbs.twimg.com/media/Ffb53UAXgAE21x0.jpg'],1,https://pbs.twimg.com/media/Ffb53UAXgAE21x0.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582726963986210817,1582726963986210817,1666186488000.0,2022-10-19 14:34:48,+0100,,Robert Krzyzanowski &amp; James Schmidt are attending the @MN_FireChiefs Annual Conference this week. Stop by booth #4 to learn how Five Bugles Design can help you build your next fire station. #stationdesign #MSFCA #design  https://t.co/m5KMxdsMYn,en,"['stationdesign', 'msfca', 'design']",[],4877187059,4877187059,WendelCompanies,Wendel,3,14,https://twitter.com/WendelCompanies/status/1582726963986210817,[],['https://pbs.twimg.com/media/Ffb5x37WIAEf-qg.jpg'],1,https://pbs.twimg.com/media/Ffb5x37WIAEf-qg.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582726768720367616,1582726768720367616,1666186441000.0,2022-10-19 14:34:01,+0100,,Eye-catching #design:  ✔ Sets your business apart ✔ Establishes your #brand ✔ Conveys credibility and professionalism ✔ Spreads your #message  Get in touch today to get started 👉 info@firststationmedia.com.  #FirstStationMedia #GraphicDesign #GraphicDesigner  https://t.co/XU6hg5TlMa,en,"['design', 'brand', 'message', 'firststationmedia', 'graphicdesign', 'graphicdesigner']",[],3026621867,3026621867,1stStationMedia,FIRST STATION MEDIA,3,14,https://twitter.com/1stStationMedia/status/1582726768720367616,[],['https://pbs.twimg.com/media/Ffb5m5oWIAEHIyl.jpg'],1,https://pbs.twimg.com/media/Ffb5m5oWIAEHIyl.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582726758184386560,1582726758184386560,1666186439000.0,2022-10-19 14:33:59,+0100,,"🪴 Staged homes garner more online views, leading to more showings and offers!   #staging #floridahome #design #selling  https://t.co/ZCRfWzAl3l",en,"['staging', 'floridahome', 'design', 'selling']",[],3371383047,3371383047,stepbystage,Step By Stage ,3,14,https://twitter.com/stepbystage/status/1582726758184386560,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1582726709580906498/pu/img/5MIya_huraEE5NAI.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582726726043303937,1582726726043303937,1666186431000.0,2022-10-19 14:33:51,+0100,,"""...ADDICTIVELY ENGAGING.""!!!  The Canoe's #Folded #Transmission #Line #design makes it one of the most advanced #desktop #audiophile #speakers. Role Audio: The Best Small Loudpeakers.  https://t.co/BawCXE4ZGT #MADEinUSA  https://t.co/3MVYaI1T2W",en,"['folded', 'transmission', 'line', 'design', 'desktop', 'audiophile', 'speakers', 'madeinusa']",[],145906844,145906844,roleaudio,role audio,3,14,https://twitter.com/roleaudio/status/1582726726043303937,['https://roleaudio.com/canoe'],['https://pbs.twimg.com/media/Ffb5j9WWYAATS3D.jpg'],1,https://pbs.twimg.com/media/Ffb5j9WWYAATS3D.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582726472116027393,1582726472116027393,1666186371000.0,2022-10-19 14:32:51,+0100,,Stop 'em dead on their tracks with stunning design 👇🏼 Get in touch with us  Call/WA - 9344586353 Email - connect@neuralschemait.com Website -  https://t.co/OUazmZ6te9 We'll take care of your design needs.  #SocialMediaMarketing #Design #CreativeDesigns #DigitalMarketingAgency  https://t.co/cpUxm3ORuK,en,"['socialmediamarketing', 'design', 'creativedesigns', 'digitalmarketingagency']",[],1367103338827841544,1367103338827841544,NeuralSchema1,Neural Schema IT,3,14,https://twitter.com/NeuralSchema1/status/1582726472116027393,['https://www.neuralschemait.com/'],['https://pbs.twimg.com/media/Ffb5BuZVEAIXJth.jpg'],1,https://pbs.twimg.com/media/Ffb5BuZVEAIXJth.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582726336363495426,1582726336363495426,1666186338000.0,2022-10-19 14:32:18,+0100,,Visiting card &amp; Business card design.  Contact me on Fiver:  https://t.co/eTBlQOUSVN  #Businesscard #Mockup #BusinessCards #Visitingcard #Stationery #Company #Branding; #Cardmockup #Visitingcarddesign #Adobephotoshop #AdobeIllustrator #design  https://t.co/fka3Gape8M,en,"['businesscard', 'mockup', 'businesscards', 'visitingcard', 'stationery', 'company', 'branding', 'cardmockup', 'visitingcarddesign', 'adobephotoshop', 'adobeillustrator', 'design']",[],3070015910,3070015910,mdaminulislam97,Md. Aminul Islam,3,14,https://twitter.com/mdaminulislam97/status/1582726336363495426,['https://bit.ly/3s2pEI1'],"['https://pbs.twimg.com/media/Ffb5FbiaYAAlz_G.jpg', 'https://pbs.twimg.com/media/Ffb5JHMakAIpvLW.jpg']",1,https://pbs.twimg.com/media/Ffb5FbiaYAAlz_G.jpg,False,0,0,1,,#design,,,,,,,[],,,,
1582726290129358849,1582726290129358849,1666186327000.0,2022-10-19 14:32:07,+0100,,"Lawrence and Angus loved the creativity on show at @Decorex Internationallast week. Amazing products, inspirational design 😀 😀 #Decorex2022 #decorex #design #interiordesign #supply #install # https://thebathroomcompany.co.uk/  https://t.co/9ZqY0bCOj0",en,"['decorex2022', 'decorex', 'design', 'interiordesign', 'supply', 'install']",[],171521211,171521211,bathcoperth,The Bathroom Company,3,14,https://twitter.com/bathcoperth/status/1582726290129358849,[],"['https://pbs.twimg.com/media/Ffb5KqTX0AARG23.jpg', 'https://pbs.twimg.com/media/Ffb5KqLXkAIAMmF.jpg', 'https://pbs.twimg.com/media/Ffb5KqPWIAAVVFB.jpg', 'https://pbs.twimg.com/media/Ffb5KqeXgAAikRh.jpg']",1,https://pbs.twimg.com/media/Ffb5KqTX0AARG23.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582726121988423681,1582726121988423681,1666186287000.0,2022-10-19 14:31:27,+0100,,"Website 💻 designed for Senzemo that develops various products - scalable, high-quality IoT (The Internet of Things) sensory solution, which enables measuring different parameters. 🌱☀️🌳🌊   #drawingart #website #design #responsive #mobile #webdesign #webui #ui #ux #webux #uiux  https://t.co/ySCryUqrJI",en,"['drawingart', 'website', 'design', 'responsive', 'mobile', 'webdesign', 'webui', 'ui', 'ux', 'webux', 'uiux']",[],21639767,21639767,DrawingArt,Miro Koljanin,3,14,https://twitter.com/DrawingArt/status/1582726121988423681,[],['https://pbs.twimg.com/media/Ffb460UXoAE89P9.jpg'],1,https://pbs.twimg.com/media/Ffb460UXoAE89P9.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582726050659770369,1582726050659770369,1666186270000.0,2022-10-19 14:31:10,+0100,,"#observability and #design Twitter, is there a Slack emoji for high cardinality that is made up of lots of tiny cardinals?  https://t.co/yGS1ihJTAb",en,"['observability', 'design']",[],30469796,30469796,blakeirvin,Blake 🌏,3,14,https://twitter.com/blakeirvin/status/1582726050659770369,[],['https://pbs.twimg.com/tweet_video_thumb/Ffb481rXoAIPkKq.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/Ffb481rXoAIPkKq.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582726024496054272,1582726024496054272,1666186264000.0,2022-10-19 14:31:04,+0100,,Daily UI Design Challenge 💪 Day 02:- Checkout page💚 Feedback is always welcome... #design #ui #figma #figmadesign #figmacommunity #designer #designchallenge #uidesign #uidesigner #uiux #ui #ux #uxdesign #adobexd #xd #adobe #dailyuichallenge #dailyui #day2 #checkout #Banking  https://t.co/18kfZwTG0s,en,"['design', 'ui', 'figma', 'figmadesign', 'figmacommunity', 'designer', 'designchallenge', 'uidesign', 'uidesigner', 'uiux', 'ui', 'ux', 'uxdesign', 'adobexd', 'xd', 'adobe', 'dailyuichallenge', 'dailyui', 'day2', 'checkout', 'banking']",[],1035879997368619009,1035879997368619009,Tharakaez_UX,Tharaka Harischandra,3,14,https://twitter.com/Tharakaez_UX/status/1582726024496054272,[],"['https://pbs.twimg.com/media/Ffb47awakAA_Mvv.jpg', 'https://pbs.twimg.com/media/Ffb47amaUAEJgKz.jpg']",1,https://pbs.twimg.com/media/Ffb47awakAA_Mvv.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582726013926137866,1582726013926137866,1666186262000.0,2022-10-19 14:31:02,+0100,,Make Easy But Powerful Social Media Graphics FREE: Stencil Spotlight  https://t.co/MBCaOSYl0H  @getstencil #design #SocialMedia #digitalnomad  https://t.co/Q99FC6LRkv,en,"['design', 'socialmedia', 'digitalnomad']",[],1527260750,1527260750,KristenPalana,Kristen Palana,3,14,https://twitter.com/KristenPalana/status/1582726013926137866,['https://buff.ly/2rMxTIr'],['https://pbs.twimg.com/media/Ffb469DWYAAJ5CX.jpg'],1,https://pbs.twimg.com/media/Ffb469DWYAAJ5CX.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582725940844539904,1582725940844539904,1666186244000.0,2022-10-19 14:30:44,+0100,,"2/2 b) were stunned I knew they face challenges of #caregiving, #transportation &amp; being the #breadwinner @Kare_Revolution knows this. How can you address these with #wages, #schedule, #benefits, #staffappreciations + #design to enable your workers to THRIVE? #seniorliving #aides",en,"['caregiving', 'transportation', 'breadwinner', 'wages', 'schedule', 'benefits', 'staffappreciations', 'design', 'seniorliving', 'aides']",[],1111294736,1111294736,Silver2GoldLLC,Esther Greenhouse,3,14,https://twitter.com/Silver2GoldLLC/status/1582725940844539904,[],[],0,,False,0,0,0,,#design,,,,,,,[],,,,
1582725881159880704,1582725881159880704,1666186230000.0,2022-10-19 14:30:30,+0100,,"A well-designed brochure can help you do just that. With over 20 years of experience, we know how to craft an effective and visually appealing brochure that will get your business noticed. Get in touch on  https://t.co/Rc5o0VRONQ #graphicdesign #design #creative #brand #sanhgroup  https://t.co/ff1xV0YJTT",en,"['graphicdesign', 'design', 'creative', 'brand', 'sanhgroup']",[],97612187,97612187,sanahgroup,The Sanah Group LLC.,3,14,https://twitter.com/sanahgroup/status/1582725881159880704,['https://www.sanahgroup.com/'],['https://pbs.twimg.com/media/Ffb4zRiWQAEI8O6.jpg'],1,https://pbs.twimg.com/media/Ffb4zRiWQAEI8O6.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582725863296073728,1582725863296073728,1666186226000.0,2022-10-19 14:30:26,+0100,,A vida é mais doce depois de um café amargo. . . . #art #artistsoninstagram #design #desinggrafico #draw #drawthisinyourstyle #drawings #computergraphics #adobelightroom #adobe #photoshop  https://t.co/iTKmuJwDQq,pt,"['art', 'artistsoninstagram', 'design', 'desinggrafico', 'draw', 'drawthisinyourstyle', 'drawings', 'computergraphics', 'adobelightroom', 'adobe', 'photoshop']",[],877311725871214592,877311725871214592,Josemar_Oficial,Josemar Rocha™🇧🇷,3,14,https://twitter.com/Josemar_Oficial/status/1582725863296073728,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1582725270187950081/pu/img/FJgKViPf_7JdJk_U.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582725791280164865,1582725791280164865,1666186208000.0,2022-10-19 14:30:08,+0100,,Night Lamp Good Night_38 Good Night AC Adapter Night Lamp price = INR 125.00 #homedecor #interiordesign #home #interior #decor #design #homedesign #handmade #homesweethome #art #decoration #furniture #architecture  https://t.co/57gGkVGOhD,en,"['homedecor', 'interiordesign', 'home', 'interior', 'decor', 'design', 'homedesign', 'handmade', 'homesweethome', 'art', 'decoration', 'furniture', 'architecture']",[],1554893871678902272,1554893871678902272,kart4less,Kart4less.com,3,14,https://twitter.com/kart4less/status/1582725791280164865,[],['https://pbs.twimg.com/media/Ffb4uBoWIAY2sFS.jpg'],1,https://pbs.twimg.com/media/Ffb4uBoWIAY2sFS.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582725764100653056,1582725764100653056,1666186202000.0,2022-10-19 14:30:02,+0100,,"Poster Printing - Print and Design - A2, A1, A0 - Matt, Gloss or Outdoor Waterproof   https://t.co/yqGv5xH4qj #posters #posterprinting #design #graphicdesign #print #samedayprint #fastturnaround #york #a2 #a1 #a0 Order online or feel free to contact us for more info 🙂  https://t.co/Ch5u5dj1gN",en,"['posters', 'posterprinting', 'design', 'graphicdesign', 'print', 'samedayprint', 'fastturnaround', 'york', 'a2', 'a1', 'a0']",[],81056952,81056952,YorkPrint,York Print Company,3,14,https://twitter.com/YorkPrint/status/1582725764100653056,['https://bit.ly/2we4cGD'],['https://pbs.twimg.com/media/Ffbq_bvXgAAfant.jpg'],1,https://pbs.twimg.com/media/Ffbq_bvXgAAfant.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582725757679284224,1582725757679284224,1666186200000.0,2022-10-19 14:30:00,+0100,,"#AI is turning static products into dynamic ones that change while we use them. @elisagiaccardi, @grace_polifroni and @davemurrayrust (IDE) tell about how the European PhD programme #DCODE helps them rethinking the future of #design in a world full of AI.  https://t.co/HahHvMZXtq  https://t.co/QJvW6PTaBj",en,"['ai', 'dcode', 'design']",[],1016779982687883267,1016779982687883267,TUDelft_AI,TU Delft AI,3,14,https://twitter.com/TUDelft_AI/status/1582725757679284224,['https://www.tudelft.nl/en/ide/delft-design-stories/the-expanding-design-universe'],['https://pbs.twimg.com/media/Ffb4sIMXoAEyA2H.jpg'],1,https://pbs.twimg.com/media/Ffb4sIMXoAEyA2H.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582725754915201025,1582725754915201025,1666186200000.0,2022-10-19 14:30:00,+0100,,Here is some great inspiration for an outdoor firepit makeover.   https://t.co/zstCKYuw2g  . #firepit #fire #outdoorliving #fireplace #campfire #camping #bbq #outdoors #backyard #bonfire #patio #nature #landscapedesign #firepitseason #firepitdesign #firepits #design #outdoor  https://t.co/7C6k3CDgj2,en,"['firepit', 'fire', 'outdoorliving', 'fireplace', 'campfire', 'camping', 'bbq', 'outdoors', 'backyard', 'bonfire', 'patio', 'nature', 'landscapedesign', 'firepitseason', 'firepitdesign', 'firepits', 'design', 'outdoor']",[],1461670189120909314,1461670189120909314,TFurnstahl,Tom Furnstahl,3,14,https://twitter.com/TFurnstahl/status/1582725754915201025,['https://bit.ly/3wmcKHl'],['https://pbs.twimg.com/media/Ffbg3qXaYAEKvf5.jpg'],1,https://pbs.twimg.com/media/Ffbg3qXaYAEKvf5.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582725635134619649,1582725635134619649,1666186171000.0,2022-10-19 14:29:31,+0100,,"Our paper on #dashboard #design patterns @ieeevis: today 10:45 session w/ @thisisalfie @cagatay_turkay @imsaifulkhan Min Chen, Euan Freeman, Yulei Fan. Paper:  https://t.co/x8LwTAZZfu Web:   https://t.co/B1cMwVSwUb. @vishublab @InfAtEd @DesignInf  https://t.co/nLzpCCzI5f",en,"['dashboard', 'design']",[],188046229,188046229,benjbach,Benjamin Bach,3,14,https://twitter.com/benjbach/status/1582725635134619649,"['https://arxiv.org/pdf/2205.00757.pdf', 'https://dashboarddesignpatterns.github.io']",['https://pbs.twimg.com/media/Ffb2QS_WIAEcpVb.jpg'],1,https://pbs.twimg.com/media/Ffb2QS_WIAEcpVb.jpg,False,1,1,0,,#design,,,,,,,[],,,,
1582725625575460864,1582725625575460864,1666186169000.0,2022-10-19 14:29:29,+0100,,Curved staircase  #Home #House #Live #Design #Interior #Interiordesign #Residence  https://t.co/lbdDqvotdI,en,"['home', 'house', 'live', 'design', 'interior', 'interiordesign', 'residence']",[],113947583,113947583,adamkuzik,Adam Kuzik,3,14,https://twitter.com/adamkuzik/status/1582725625575460864,['https://www.clickasnap.com/i/4fwogwy9rf31ggsd'],[],0,,False,0,0,0,,#design,,,,,,,[],,,,
1582725503290527744,1582725503290527744,1666186140000.0,2022-10-19 14:29:00,+0100,,"#HuntSlonem, Hutch (2021), #Oiloncanvas, 48 x 48 inches. For more information, visit  https://t.co/n4RdZoEGw0 or 📧 studio@manolisprojects.com  #manolisprojectsgallery #huntslonembunnies #huntslonembunnywall #huntslonemstudio #contemporaryart #art #impasto #fineart #design  https://t.co/jvgk7p6mGp",en,"['huntslonem', 'oiloncanvas', 'manolisprojectsgallery', 'huntslonembunnies', 'huntslonembunnywall', 'huntslonemstudio', 'contemporaryart', 'art', 'impasto', 'fineart', 'design']",[],1539266440062173185,1539266440062173185,manolisprojects,Manolis Projects Gallery,3,14,https://twitter.com/manolisprojects/status/1582725503290527744,['http://manolisprojects.com'],['https://pbs.twimg.com/media/FfRlY2zXwAALuhk.jpg'],1,https://pbs.twimg.com/media/FfRlY2zXwAALuhk.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582725404900544514,1582725404900544514,1666186116000.0,2022-10-19 14:28:36,+0100,,Atelier Tao+C створює спокійну читальну кімнату з дерева та травертину.  Приватний читальний зал увійшов до shortlist Dezeen Awards 2022 в категорії невеликих інтер’єрів.  #design #architecture #дизайн #архітектура  https://t.co/VVG3f0T5zH,uk,"['design', 'architecture', 'дизайн', 'архітектура']",[],1572560637162622976,1572560637162622976,ArchiNews_,ArchiNews,3,14,https://twitter.com/ArchiNews_/status/1582725404900544514,[],"['https://pbs.twimg.com/media/Ffb4XQ-WYAA2r4i.jpg', 'https://pbs.twimg.com/media/Ffb4XRFXwAIA2Ee.jpg', 'https://pbs.twimg.com/media/Ffb4XRFWIAE1cBC.jpg', 'https://pbs.twimg.com/media/Ffb4XQ7WAAA_UWx.jpg']",1,https://pbs.twimg.com/media/Ffb4XQ-WYAA2r4i.jpg,False,0,0,0,,#design,,,,,,,[],,,,
1582725363624423424,1582725363624423424,1666186106000.0,2022-10-19 14:28:26,+0100,,Bowie fans which enamel pin do you prefer? Top or bottom? #DavidBowie #bowie #enamelpin #design  https://t.co/tkzhnUwh45,en,"['davidbowie', 'bowie', 'enamelpin', 'design']",[],1515250786783358981,1515250786783358981,collectablecit1,collectablecities,3,14,https://twitter.com/collectablecit1/status/1582725363624423424,[],['https://pbs.twimg.com/media/Ffb4VDcXgAIdsKV.jpg'],1,https://pbs.twimg.com/media/Ffb4VDcXgAIdsKV.jpg,False,0,1,0,,#design,,,,,,,[],,,,
1582725341063544832,1582725341063544832,1666186101000.0,2022-10-19 14:28:21,+0100,,Vampire Savior Lei Lei &amp; Zabel❤️   #그림 #손그림 #드로잉 #스케치 #낙서 #hsienko #capcom #vampiresavior #zabel #leilei #캐릭터 #일러스트  #drawing #doodle #design #handdrawing #sketch #fashion #girl #habby #illustration #Darkstalkers #絵 #スケッチ #しゅみ #らくがき #イラスト  https://t.co/TBPxc1XyoQ,pt,"['그림', '손그림', '드로잉', '스케치', '낙서', 'hsienko', 'capcom', 'vampiresavior', 'zabel', 'leilei', '캐릭터', '일러스트', 'drawing', 'doodle', 'design', 'handdrawing', 'sketch', 'fashion', 'girl', 'habby', 'illustration', 'darkstalkers', '絵', 'スケッチ', 'しゅみ', 'らくがき', 'イラスト']",[],2416978412,2416978412,yanggogiS2,양고기,3,14,https://twitter.com/yanggogiS2/status/1582725341063544832,[],['https://pbs.twimg.com/media/Ffb4TxVVQAEHWSf.jpg'],1,https://pbs.twimg.com/media/Ffb4TxVVQAEHWSf.jpg,False,3,0,1,,#design,,,,,,,[],,,,
